text,rat,date
게임은 정말 재미있습니다만... 지금 있는 버그가 너무 치명적입니다. 광고를 보면 일정 확률로 팅기는 버그입니다만 팅겨서 다시 들어가면 고기는 사라져있고 보상은 받지 못합니다. 한번정도면 괜찮지만 계속되다보니까 나중에는 기도하면서 광고를 봐야합니다. 광고를 않보면 되지않냐고 생각할수있지만 광고를 안보면 게임난이도가 너무 높아지니 볼수밖에 없습니다. 그리고 금화수급이 너무 안되는것도 문제입니다. 금화를 최종단계를 돌아도 200원이 안넘어 캐릭터 육성이 힘들다못해 불가능 합니다. 적어도 금화던전이라도 출시해주시길 부탁드립니다.,3,2020년 10월 29일
좋습니다! 너무 재밌어요! 중독성은 조금이지만 조금씩 하기 좋은 겜입니다! 그러나 조금씩하기에는 재화가 부족하여 한계에 다 다릅니다... 탐험을 목표로 하기보단 했던걸 계속해서 재화를 얻는 과정이 힘듭니다. 자동기능이 없어 하나하나 해야하는데 재화를 위해 같은것만 하니 지겨울 때가 있습니다. 출석체크 선물이나 재화 획득량이 더 많아지는 방법이 생겼으면 좋겠습니다.,4,2021년 2월 3일
"너무 너무 재미있어요!! 현질 가격도 싸고 게임 마지막에 보스가 있어서 더 재미있어요😆 그리고 불법 프로그램이 감지되셨다고 하신분들에게 말해봅니다. ""저는 아~주 잘됩니다!! 님들이 불법 앱을 설치한거 아닐까요?!"" 저는 아주 잘 됩니다. 이런 재미있는 게임에 1점 남기시지 말아주실래요..;; 님들 폰이 이상해서 그런것 같은데😑💦 안되면 지웠다가 깔거나 하세요. 막상 하면 할만 합니다. 1점~2점은 말이 안돼게 이유를 적어놨네요... 제발 게임 탓좀 하지마세요.. 님들 다 좀비고 자동차 얻으려는 목적으로 온거 맞잖아요😵 우리 함께 방법을 찾아서 합니다 🥺",5,2020년 10월 22일
정말 재미있고 무과금도 하기 괜찮은거 같아요 근데 혼자 하기엔 스테이지와 캐릭터가 많이 없어서 조합같은것도 많이 못만들어서 할수있는 범위도 많이 없어 빨리 질리네요.. 게임 특성상 친구랑 1ㄷ1은 안될거 같지만 협동전 같이 둘이서 깨는 스테이지는 가능할거 같은데 어떻게 안될까요? 정말 재밌게 만들었는데 빨리 질려서 너무 안타까워요..ㅜ 게임 잘만드셔서 오랫동안 하고싶은데..,4,2020년 11월 13일
"오토배틀러 장르와 판타지/디펜스를 적절하게 섞어놓은 게임. 도트 그래픽도 어색하거나 군더더기 없이 깔끔하고, 랜덤요소로 발생하는 재미에 충실한 게임. 많은 댓글들이 지적하듯 적은 캐릭터 숫자, 챕터마다 급상승하는 난이도가 살짝 아쉬움이 있지만 충분히 재밌게 잘 만든 게임. 다만 유저가 오래 남아있게 하려면 뭔가 추가 장치가 필요할듯...",5,2020년 10월 26일
마지막 보스전 간 사람인데 보스 단계 깨기가 너무 어려운거 같네요`ㅅ° 그래서 한달동안 그것만 하다 결국 못깨서 앱 삭제했는데 한 남아서 리뷰 올려요~^^,2,2021년 11월 26일
솔직하게 게임자체는 잘만들고 재미있습니다 과금을하며 플레이하고있기도하고요 허나 재미와는 별도로 즐길컨텐츠가 턱없이 없습니다. 부족하다 라는 수준이 아니라 컨텐츠가1도없습니다. 게임은 재미있지만 단순 반복 스테이지 진행은 갈수록 게임을 질리게만듭니다. 바라는점은 딱하나 랭킹보상도입이거나 또는 컨텐츠좀 추가되었으면 합니다,3,2020년 11월 6일
"꽤 오랫동안 했는데 신맵 난이도가 점점 편하게 할 수 없게끔 만들어지기에 그만 둡니다. 장비며캐릭이며 다 운빨이라 이에따른 클리어 유무가 크게 갈려서 적지않게 스트레스를 받네요. 게임 자체는 무과금도 하기 좋습니다. 위에선 징징댔지만 제가 빡대가리라 그렇고, 광고도 타 게임처럼 게임하기에 불쾌할 정도로 넣지 않아서 쾌적합니다. 꾸준히 일퀘 하면서 보석 쌓아놓으면 후에 신캐뽑기도 부담이 없고요, 과금없이 이런 게임은 요즘 흔치않다 생각합니다.",4,2021년 6월 23일
재밌습니다 킬링타임용으로도 적합하고 뇌지컬 발휘하는 느낌도 나서 좋습니다. 다만 골드수급과 식량수급 캐릭터 조각수급은 조금 시간이 걸리기때문에(오히려 인게임내에서 현금재화인 보석수급이 더쉬움..) 육성에 시간이 드는걸 귀찮아하시는 분들은 금방 접으실수도있습니다. 플레이타임 5시간까진 별점 5점 개꿀재 15시간이후 별점 4.5개 컨텐츠가 슬슬 고갈되감 25시간 이후 3.5개 천천히 일일퀘만깨구 캐릭터 육성해서 나중에 맵이나 뚫어야지.. 이런마인드,5,2021년 1월 16일
"광고가 계속 나온다는 것은 개소리다. 이 게임은 기본적으로 한판당 3번의 목숨이 있고 광고는 오직 플레이어 본인이 추가적인 목숨 혹은 아이템을 원할 때만 볼 수 있다. 약간의 노가다 요소와 전략적 판단, 현질이 없어도 즐길 수 있지만 그리 쉽지만은 않은 난이도. 모든 것들이 어우러져 매우 재밌는 게임이다. 광고는 플레이어가 원해야만 볼 수 있고, 난이도도 적당하며, 현질은 조금의 노가다를 스킵해주는 용도에 지나지 않는다. 광고가 개같다고 징징대는 리뷰는 말 그대로 개짖는 소리에 불과하다. 광고 없다.",5,2020년 12월 18일
"우선 게임은 캐릭터, 제단, 챕터별 기믹의 개성이 뚜렷해 재미있습니다. 오래 붙잡고 할만큼 컨텐츠가 다양한건 아니지만, 효율플레이를 잠시 참는다면 독특한 제단 조합이나 캐릭터 조합 등 유저가 스스로 도전하는 컨텐츠를 설정할 수 있어서 질리지 않고 계속 할만합니다. 킹갓장비의 옵션 랜덤성도 충분히 매판을 재미있게 만들어 주고요. 다만 그러기 위해선 경험치와 골드가 어느정도 쌓여야 하기에 노가다가 필요한 정체 구간이 종종 있어 그부분이 취향을 타지 않을까 싶네요. 저는 게임을 느긋이 하는편이라 하루 30~40분, 5~6판 정도만 꾸준히 하고 있습니다. 그리고 그와 별개로 발열과 배터리 소모가 좀 큰거 같네요.",5,2021년 1월 22일
"안녕하세요 저는 로블록이라고 합니다. 근데 좀비고에서 신작이 나온다고 해서 깔라봤는데 엄청재미있습니다. 근데 나 좋은게 아니고 안좋은점도 있습니다. 보스을 깨면 갑자기 뭐가 처리중인데 안된다고 해서 나갔다가 들어오는데 인증이 안된다고 하네요. 그리고 그게 1,2번이 아닙니다....",4,2020년 10월 23일
좀비고에서 넘어왔는데 어려운데 재밌네요. 코인도 많이 빠르게 얻을수 있고 디펜스 유형의 게임을 제가 좋아해서요,4,2021년 11월 5일
좀비고 이벤트때문에 시작했는데 생각보다 재및네요 하지만 한번 게임을 하면 중간에 멈추지 못하고 죽을때까지 계속 해야되서 짬짬히 하기가 은근 힘듭니다.(후퇴는 보상을 못받고 처음부터 다시 해야함)중간에 멈추고 다시 들어와서 이어할수있는 기능이 있었으면 좋겠어요 (이미 삭제하긴 했지만요..),4,2020년 11월 23일
"오토체스 와 같은 형식의 디펜스 게임인데, 새로운 영웅을 얻기 위해서는 현질을 오지게 해야된다는 단점이 있어서 무과금러가 느긋하게 게임을 즐기려고 해도 시간이 가면 갈수록 지루해집니다. 일반 뽑기시 새로운 영웅이 뜰확률 2% 고급 뽑기시 새로운 영웅이 뜰확률 5% 보석 35개 고급 뽑기 윗단계 뽑기 시 새로운 영웅이 뜰 확률 10% 인데, 보석을 많이주느냐? 그것도 아닙니다. 너무 짜요 그리고 영웅 카드를 얻고 일정 갯수를 소진하여 업글하는 형식인데, 일반 골드도 오지게 안벌립니다. 한판하는데 대략 10~15분 걸리는데, 얻는 초반 골드는 끽해봐야 100골드에서 140입니다. 물론 이건 클리어했을때 가정입니다. 배치실수나 업글실수 또는 운이없을경우 클리어하지 못하게 될텐데 얻는 골드가 반토막납니다. 이런 이유들로 인해서 가면 갈수록 지루함을 느끼기가 쉽습니다. 저는 결국 '개빡치네 과금해야되나?' 라고 생각했는데, 다른분들도 다르지않을거라 생각합니다. 무과금러에겐 굉장한 부담입니다.",2,2020년 12월 13일
렉이 있거나 하진 않았어요 게임 재밌게 잘하고 있었는데 방금전 3라 마지막 보스전에서 죽어가지고 '광고보고 부활'을 눌러서 광고를 봤는데 갑자기 게임이 꺼지더라고요ㅜㅠ 다시 들어가보니 아예 리셋이 되어있었어요 골드와 같은 보상도 안들어와있고 그냥 고기(게임 한판할때 필요한 아이템)만 소비되어있더라구요ㅜㅠ 하루빨리 문제가 해결되었으면 좋겠어요 앞으로도 업뎃 힘내시고 재밌는 게임 만들어주셔서 감사해요!,4,2020년 10월 23일
"오토체스, 디펜스, 머지, 추가 난이도 등 왕도적인 시스템을 섞은 단순하면서도 재밌는 게임. 하지만 늘어가는 골드 수요량을 게임 플레이만으로 따라잡을 수 없어, 일정 수준이 지나면 같은 판을 되풀이하게 되는 숙제겜으로 자리매김하게 될 가능성이 큼. 또, 캐릭터별(특히 딜러) 밸런스가 없는 수준이나 다름이 없기 때문에 밸런스 패치가 시급해 보임.",4,2021년 1월 21일
게임은 재밌는데 오류가 있습니다. 고블린도전 중 18단계에서 죽어서 광고보고 부활하기를 하고 끝까지 다 보고 부활을 했는데 2단계 광석으로 제작하기?라 뜨고 룰렛이 돌아가는 도중에 튕겼습니다.. 사실 5점 주려했는데 오류가 좀 많아서 4점 드립니다.,4,2020년 10월 23일
게임은 굉장히 재미있고 가볍게 즐길 수 있는 게임 굳이 이 게인에 과금을 할 필요도 없어서 좋았습니다. 하지만 와파가 살짝 약할 때 접속 오류가 말 때가 있습니다.(이건 드믊) 솔직히 캐릭터만 계속 만들어도 할 맛 날 것 같아요. 굉장히 재미있고 추천드립니다.,5,2021년 3월 31일
일단 재미있습니다. 시간 가는줄 모르고 하네욬ㅋㅋ 근대 중간중간 이게 몹들한테 타겟팅이 고정이 되어버려서 이길수있는 판인데 고정된 몹이 움직이니 그걸 궂이 따라가서 때리네요...그와중에 다른 몹들한테 두들겨맞고...ㅠ 타겟팅이 가까운 몹으로 자동으로 바뀌는...그런 기능이 추가 되었으면 하네요,4,2021년 7월 22일
개선 할 점이 너무 많습니더. 일단 1. 캐릭터 확률 [ 너무 신캐가 안나옵니다. ] 2. 난이도 조정 [ 2단계 부터 너무 어려워영 ] 3. 골두 획득량 [ 골드가 많이 필요한데 너무 적게 드랍함. ] 그리고 캐릭터 추가 같은건 나중이 하신다 쳐도 위쪽 3가지는 좀 고쳐주시고 개선해주십쇼. 봇으로 대답하지마시고 운영자님의 대답을 기다립니다.,4,2020년 10월 26일
오늘 첨 깔았는데 너무 재미있고 중독성도 강하네요. 하지만 개선점 몇가지가 있습니다. 1.길드좀 만들어 주세요(친구들과 같이 할수있는게 없어서 좀 아쉅네요) 2.스테이지를 만들고 있으신거는 아는데 모드같은걸 만들어서 라운드 수를 좀 늘려서 보상을 좀 후하게 주는 스테이지도 만들면 좋겠어요. 3.지금현재 서버 연결이 안돼네요. 그 정검중이신거라면 공지라도 좀 해주세요 ㅠㅠ,4,2020년 10월 23일
AI가 멍청한건지 내가 배치를 잘 못한건지 모르겠는데 분명 힐러를 뒤에두고 탱커 역활을 하는애를 앞에뒀는데 앞에 있던 애들이 옆으로 빠져서 힐러가 죽음. 세부 조작 이런거 하나 만들어서 공격 대상을 정하는 시스템이 있었으면 좋겠음. 배치가 중요한건 맞지만 애들이 이상한 곳으로 흘러가는 경우가 종종 있음.,4,2020년 10월 25일
"오랜만에 게임같은 게임, 하며 즐거운 게임을 하네요.. 늘 게임만 시작하면 일주일, 길면 한달. 이 게임은 하는 재미가 있으니 과금도 기꺼이 내어주게 되어서... 아마 더 오래 하지 않을까 싶습니다. 컨텐츠가 부족한것이 아쉬운 점입니다마는, 조금씩 이루어지는 업데이트를 기다리는게 소소한 재미가 있습니다. ㅋㅋ 귀엽고 개성있고, 멋있는 캐들 많이 내주시고, 지금보다도 발전한 밸런스 패치 부탁드립니다. 재밌는 컨텐츠도 많이 개발해주세요. 감사합니다",5,2020년 12월 23일
은근 꽤 재밌어서 하고있는데 AI가 너무 멍청해요.. 피 딸피인애를 안때리고 반피인 애를 때려서 두마리한테 맞는다던가 힐러가 공격받고 있는데 가까운 힐러를 때리는 애는 안때리고 멀리있는애 공격하고.. 좀 더 세세하게 하자면 힐러가 피 빨피인애가 있는데 같은 거리에있는 애를 힐하러 간다던가.. AI좀 개선해주세요ㅠㅠ AI만 좋았어도 깰수있는 상황이 한둘이 아니고.. 물론 유저가 전투에는 관여 안하는게 게임 특성인건 알겠는데.. 유저가 조작할수있게라도 하면 좋겠어요.. 너무 답답해요 애들 보고있으면,5,2020년 10월 25일
에디터 추천을 받아서 기대했는데 역시 기대한 만큼 재밌네요! 다가오는 몬스터들로부터 성을 지키려고 하는 스토리도 있고 챕터도 다양하고 무엇보다 덱을 짜고 전략적으로 플레이 가능하다는게 가장 큰 장점입니다! 전략적 게임을 좋아하시는 분들이라면 적극적으로 추천을 드립니다! 겁나 재밌어요.,5,2021년 8월 4일
